버스정류장ARS번호,역명,승차총승객수,하차총승객수,총이용객수,위도,경도
07001,망우역,2318,1726,4044,37.5978283589,127.0911385806
07002,망우역,1793,2854,4647,37.5976031898,127.0904651716
07003,상봉역.중랑우체국,2452,2686,5138,37.5959590869,127.0837435605
07004,상봉역.중랑우체국,1522,2215,3737,37.5957231398,127.0833008263
07005,중랑역.동부시장,2096,3080,5176,37.5939710999,127.076052048
07006,중랑역.동부시장,3187,2368,5555,37.5936152929,127.0749381812
07007,망우역.망우지구대,2106,1037,3143,37.5988449322,127.0953897414
07008,망우역.망우지구대,1118,1633,2751,37.5985580019,127.0948710737
07009,우림시장.망우사거리,1199,849,2048,37.5995720624,127.0986406612
07010,우림시장.망우사거리,995,1551,2546,37.5993651842,127.0982214008
07011,금란교회,1184,274,1458,37.6005297976,127.1040333871
07012,금란교회,265,924,1189,37.6003640418,127.1033574704
07013,뫼루니육교,3,3,6,37.6004643043,127.1089021873
07014,동부제일병원.망우리공원,69,252,321,37.600478,127.107756
07015,판교원마을1.2단지.판교도서관,4,2,6,,
07016,한림아파트,2,0,2,,
07017,한림아파트,0,2,2,,
07018,너더리육교,3,0,3,,
07020,너더리육교,1,2,3,,
07021,운중동행정복지센터사거리,17,3,20,,
07043,미금역.2001아울렛,2,36,38,,
07045,미금역.2001아울렛,28,0,28,,
07057,오리역,0,4,4,,
07058,오리역,5,0,5,,
07060,하얀마을.구미도서관,14,0,14,,
07101,극동늘푸른아파트,459,319,778,37.6147026458,127.0764039758
07102,묵동자이.신도브래뉴아파트,306,270,576,37.6152702687,127.0765885798
07103,묵동삼거리.먹골역,369,202,571,37.6125566965,127.0771199228
07104,먹골역.묵동자이아파트,263,373,636,37.6138350067,127.0770859657
07105,한국전력동대문중랑지사,798,714,1512,37.6069574374,127.0782566814
07106,한국전력동대문중랑지사,566,875,1441,37.6062295611,127.0787485573
07107,지하철7호선중화역,1156,1170,2326,37.6026485718,127.0791563016
07108,지하철7호선중화역,1174,985,2159,37.602844147,127.0794497843
07109,국민은행중화동지점,1164,744,1908,37.5988415137,127.079861688
07110,중화동한신아파트,774,1202,1976,37.5990762154,127.0801694529
07111,상봉2동복합청사.도서관,767,718,1485,37.5918910703,127.0799782951
07112,상봉2동복합청사.도서관,607,537,1144,37.5920379201,127.0802876655
07113,면목2동주민센터,441,486,927,37.5893825204,127.079858977
07114,중목초등학교,300,465,765,37.590203,127.080221
07115,면목2동,369,337,706,37.5871549201,127.0797304665
07116,면목2동,364,344,708,37.5874792439,127.0801196457
07117,면목5동주민센터,610,416,1026,37.584884485,127.0796318097
07118,장안시장,382,542,924,37.5855216728,127.0800230935
07119,면목신우아파트,97,109,206,37.5802709857,127.0794405095
07120,면목신우아파트,78,266,344,37.5806329732,127.0798122666
07121,면목119안전센터,913,775,1688,37.5735215001,127.0799088318
07122,경남아너스빌아파트앞,460,370,830,37.5747495207,127.0801546872
07123,늘푸른동아아파트,464,668,1132,37.5724984572,127.0803571864
07124,중랑역동부시장1,365,286,651,37.5939241378,127.0755226426
07125,중랑역.동부시장1,206,170,376,37.5939499392,127.0767665567
07128,한샘교회,133,333,466,37.5954173697,127.0824936944
07129,신내지하차도,818,1085,1903,37.5994734943,127.0971021652
07130,상봉역2번출구,328,225,553,37.5966238431,127.0872459258
07131,신내지하차도,1065,967,2032,37.599481396,127.0973547272
07132,중랑구방정환교육지원센터,248,42,290,37.5973635689,127.0886276147
07133,망우역,80,23,103,37.5986432684,127.0940702529
07134,망우역,175,577,752,37.5986916426,127.0955395871
07135,망우지구대,493,253,746,37.599037,127.095842
07136,양원숲초등학교,21,80,101,37.6096870825,127.1048434288
07137,하나은행망우동지점,220,91,311,37.5996261667,127.0985869435
07138,양원숲초등학교,27,89,116,37.6099687342,127.1047390625
07140,금란교회앞,278,98,376,37.6006015315,127.1037916856
07141,금란교회앞,54,193,247,37.6001700274,127.1026813241
07142,능산사거리,25,21,46,37.6084800438,127.1019452732
07143,망우동고개,933,376,1309,37.6006884215,127.1073787404
07144,서울우유앞,252,559,811,37.592108,127.072817
07145,서울우유앞,580,374,954,37.5914485486,127.0731675854
07146,중랑초등학교,98,305,403,37.58932,127.074318
07147,중랑초등학교,231,84,315,37.5895100706,127.0742727085
07148,동부시장남문입구,280,262,542,37.5904314044,127.0776647513
07149,동부시장남문입구,622,511,1133,37.5907703673,127.078259265
07150,88병원,256,254,510,37.5913119461,127.0808960477
07151,상봉2동주민센터,230,200,430,37.5916499462,127.0810883377
07152,서울창업카페상봉점,120,118,238,37.592028,127.083885
07153,서울창업카페상봉점,214,214,428,37.59224,127.083713
07154,면목6거리,270,409,679,37.5928794643,127.0878523328
07155,면목6거리,146,401,547,37.5929402273,127.0872031229
07156,상봉신협,161,337,498,37.5933652483,127.0899024613
07157,상봉신협,604,471,1075,37.5936531571,127.0905684056
07158,혜원사거리,32,278,310,37.59388,127.092532
07159,혜원사거리,265,204,469,37.5943706333,127.0936742231
07160,혜원여중고입구,133,403,536,37.594427,127.09505
07161,혜원여중고입구,449,94,543,37.5947723198,127.0955543919
07162,봉우재고개,68,408,476,37.595025,127.097837
07163,봉우재고개,225,103,328,37.5951120639,127.0973048687
07164,우림시장,373,472,845,37.595398,127.09954
07165,우림시장,648,263,911,37.5955711191,127.0992893063
07166,상봉역3번출구,2623,1071,3694,37.5943971396,127.0861765659
07167,상봉역4번출구,1089,2217,3306,37.5941972708,127.0859396558
07168,면목초등학교,442,452,894,37.5913436688,127.0869725161
07169,면목초등학교,222,828,1050,37.5913024354,127.0866780454
07170,지하철7호선면목역,933,1103,2036,37.5891321995,127.0872405771
07171,지하철7호선면목역,1809,687,2496,37.5891662321,127.0875225751
07172,면목본동주민센터.면목정보도서관,704,577,1281,37.5869146062,127.0882415953
07173,면목본동주민센터.면목정보도서관,504,564,1068,37.5865148002,127.0880980871
07174,면동초등학교,816,521,1337,37.5842573049,127.0884543619
07175,면동초등학교,566,673,1239,37.5848547979,127.0883599559
07176,면목우체국.녹색병원,1374,543,1917,37.5820548439,127.0887178358
07177,면목우체국.녹색병원,279,796,1075,37.5827338377,127.088457429
07178,지하철7호선사가정역,616,429,1045,37.5798599612,127.0880662837
07179,사가정역2번출구,977,816,1793,37.5812242521,127.0884337896
07180,면목시장,435,545,980,37.5796470274,127.0876506935
07181,면남초등학교,672,379,1051,37.5786342777,127.0863248288
07182,면남초등학교,306,549,855,37.5783,127.085932
07183,방약국앞,710,283,993,37.5757745627,127.0858494168
07184,방약국앞,255,507,762,37.575997,127.08574
07185,중곡초등학교,245,444,689,37.572917,127.084205
07186,중곡초등학교,586,162,748,37.5731508875,127.0841787922
07187,삼용사입구,387,148,535,37.5976831695,127.1001745527
07188,삼용사입구,125,255,380,37.5969440708,127.1004181775
07189,용마공원입구,648,729,1377,37.5939199282,127.0994371442
07190,용마공원입구,888,642,1530,37.594253,127.099292
07191,면일초등학교,851,921,1772,37.5920174515,127.0984014013
07192,우리은행망우동지점,629,788,1417,37.591217,127.097627
07193,서일대학교,172,573,745,37.58951,127.0967
07194,서일대학교,871,244,1115,37.5891941093,127.0968691549
07195,용마문화복지센터,920,854,1774,37.586485,127.09538
07196,용마문화복지센터,185,477,662,37.586712,127.095167
07197,중화중학교.면목고등학교,272,568,840,37.5839979712,127.0940498031
07198,중화중학교.중랑구가족센터,789,319,1108,37.5847547944,127.0941651172
07199,면중초등학교,459,733,1192,37.5812311904,127.0934632177
07200,면중초등학교,504,387,891,37.5822693524,127.0933286447
07201,한양수자인사가정파크,147,259,406,37.5800702505,127.0928893022
07202,묵동공감대아파트,132,432,564,37.6138410826,127.0781223172
07203,면목동금호어울림아파트,308,321,629,37.5792467583,127.0917165625
07204,면목동금호어울림아파트,174,302,476,37.5778374829,127.0907072898
07205,면목동대원칸타빌아파트,220,256,476,37.5777612239,127.0902826707
07206,용마폭포공원,167,402,569,37.5756922268,127.0887419869
07207,용마폭포공원,173,484,657,37.5759266564,127.0885475333
07208,용마산역,691,458,1149,37.5733815658,127.0866708555
07209,용마산역,353,566,919,37.5735061163,127.0863981576
07210,용마산하늘채아파트,218,398,616,37.5710236763,127.086306987
07211,용마산하늘채아파트,232,216,448,37.5712581697,127.0860197064
07212,묵동구길,701,467,1168,37.6155190845,127.0790554743
07213,묵동구길,940,800,1740,37.6158923116,127.0790668957
07214,묵1동주민센터입구.먹골역,1092,440,1532,37.6118632153,127.077951746
07215,묵1동주민센터입구.먹골역,574,740,1314,37.6125895905,127.0777995873
07216,신성은하수아파트,265,161,426,37.588577899,127.0737056648
07217,신성은하수아파트,123,212,335,37.5884540581,127.0734454772
07218,면목2동한신아파트,413,165,578,37.5873343176,127.0740441033
07219,면목2동한신아파트,125,197,322,37.586758,127.074238
07220,겸재교입구.서울시집집마당,70,197,267,37.5856077735,127.0758895994
07221,겸재교입구.서울시집집마당,215,141,356,37.5859071889,127.0761004529
07222,동서그랜드맨션,538,661,1199,37.5861109566,127.0779518031
07223,동서그랜드맨션,697,241,938,37.5864865532,127.0788070081
07224,하나은행면목지점,666,424,1090,37.586816107,127.081111399
07225,하나은행면목지점,673,656,1329,37.5870278887,127.0810408656
07226,면목복개천,188,607,795,37.587913,127.086043
07227,면목복개천,701,182,883,37.5880528782,127.0856702328
07228,면목역2번출구,1866,867,2733,37.5884955539,127.0886340822
07229,면목역2번출구,415,1470,1885,37.5886788778,127.0885501828
07230,농협앞,393,725,1118,37.5891826734,127.0919716473
07231,농협앞,605,870,1475,37.5894466728,127.0919968842
07232,혜원여중고후문,114,775,889,37.590197,127.09618
07233,혜원여중고후문,1126,107,1233,37.590464896,127.0963952514
07234,면목마젤란아파트,58,86,144,37.5868243425,127.0837401254
07235,면목마젤란아파트,51,58,109,37.5867052516,127.0839472075
07236,녹색병원입구,71,48,119,37.5841544497,127.0836907108
07237,녹색병원입구,41,44,85,37.584902585,127.0833643143
07238,면목두산아파트1차,43,42,85,37.5819331246,127.0838863683
07239,면목두산아파트1차,45,59,104,37.5818306838,127.0834865686
07240,면목두산아파트4.5단지,222,131,353,37.5784555953,127.0811929141
07241,면목두산아파트4.5단지,264,140,404,37.5785405427,127.0810260054
07242,사가정센트럴아이파크아파트,521,664,1185,37.5813735031,127.081988552
07243,홈플러스면목동점,981,757,1738,37.581130873,127.0817183593
07244,면목두산아파트2차,462,550,1012,37.5811079401,127.0848478468
07245,면목두산아파트2차,538,1420,1958,37.5809977174,127.0846429611
07246,사가정역,3059,588,3647,37.5809076897,127.0876316521
07247,사가정역3번출구,1070,1667,2737,37.5806624166,127.0872973908
07248,사가정시장,148,1300,1448,37.5806427993,127.0894314037
07249,사가정시장,1605,241,1846,37.5804401745,127.0893009686
07250,용마산교차로,156,306,462,37.5806359279,127.0925022558
07251,중화2동주민센터,518,164,682,37.6016352466,127.0767626166
07252,중화2동주민센터,452,1106,1558,37.6014130353,127.0770110188
07253,중화역3번출구,1947,673,2620,37.6017066002,127.0787352964
07254,중화역3번출구,2702,1317,4019,37.6014504691,127.0789975477
07255,지하철7호선중화역2번출구,251,2048,2299,37.6016944246,127.0806830436
07256,지하철7호선중화역2번출구,701,293,994,37.601522,127.080945
07257,중흥초등학교,261,699,960,37.6017894225,127.082731936
07258,중흥초등학교,301,390,691,37.6016833408,127.0830923091
07259,이화연립경동제일교회앞,317,216,533,37.6023518938,127.084996551
07260,이화연립경동제일교회앞,140,388,528,37.6022944281,127.0853154073
07261,쌍용아파트신내테크노타운앞,649,235,884,37.6032877508,127.0879638335
07262,쌍용아파트신내테크노타운앞,374,823,1197,37.6031155767,127.0880531041
07263,엘지아파트앞,431,209,640,37.6041023768,127.0898625255
07264,엘지아파트앞,213,430,643,37.6039493788,127.0900020003
07265,신현중학교,590,297,887,37.6053101712,127.0917485534
07266,신현중학교,297,977,1274,37.6047917401,127.0914211649
07267,중랑구청,2030,1076,3106,37.6066439712,127.0941822536
07268,중랑구청,930,1998,2928,37.6062056111,127.0936349035
07269,동성프라자앞,990,332,1322,37.6077715316,127.0971854414
07270,동성프라자앞,261,864,1125,37.6077071928,127.0976236907
07271,성원아파트경남아너스빌앞,1370,511,1881,37.6039568351,127.0954657423
07272,성원아파트경남아너스빌앞,651,1514,2165,37.6034500817,127.0958886791
07273,중랑구청사거리,1978,1151,3129,37.6056205222,127.0952115317
07274,중랑구청사거리,686,1303,1989,37.6060573668,127.0953791322
07275,신내동성3차아파트,568,759,1327,37.6076432141,127.0952480857
07276,신내동성1.2차아파트,618,1193,1811,37.6097526098,127.0960572283
07277,신내10단지아파트,787,448,1235,37.6091470123,127.0955629892
07278,신내9단지아파트,891,526,1417,37.6105694794,127.0959906996
07279,신내8단지아파트.서울의료원,1106,673,1779,37.6131148914,127.0961797384
07280,신내9단지아파트.서울의료원,803,890,1693,37.612626142,127.0966220017
07281,신내7단지아파트홈플러스,442,114,556,37.6152532096,127.0938875252
07282,신내7단지아파트홈플러스,139,679,818,37.6155235948,127.0937064155
07283,봉화초등학교,2,2,4,37.6137609119,127.0917243901
07284,봉화초등학교,17,27,44,37.6138773039,127.0915285695
07285,신내6단지아파트.옹기테마공원,18,2,20,37.6138970824,127.0904185112
07286,신내6단지,355,121,476,37.6162098628,127.0917761025
07287,신내6단지아파트.옹기테마공원,1,22,23,37.6139812216,127.0900829285
07288,신내우체국.5단지두산대림아파트,263,124,387,37.6165664023,127.0900173419
07289,신내우체국.5단지두산대림아파트,132,304,436,37.6166348689,127.0897718167
07290,구립도서관체육관,345,134,479,37.6156097571,127.0870833854
07291,구립도서관체육관,123,420,543,37.6157123025,127.0871347189
07292,신내4단지아파트,363,259,622,37.6165927675,127.0860809693
07293,신내4단지아파트,221,192,413,37.6165271272,127.086246288
07294,화랑대역6번출구,572,839,1411,37.6196403121,127.0858732595
07295,화랑대역5번출구,338,131,469,37.6198518169,127.0861849977
07296,봉화산역2번출구,430,2324,2754,37.6167043095,127.0931755465
07297,봉화산역3번출구,3340,539,3879,37.616458735,127.0929080569
07298,중랑경찰서후문,95,219,314,37.619876625,127.1055543519
07299,새우개마을,78,11,89,37.6182441062,127.1033558569
07300,신내능마을,23,129,152,37.6143619055,127.1016592961
07301,신내능마을,117,10,127,37.6145594387,127.1014318828
07302,신내교회.신내데시앙아파트,107,1012,1119,37.6105405898,127.101332875
